frame,id,class,x1,y1,x2,y2,conf,cx,cy,area
1174,1,0,210.73877,397.58554,224.4203,410.48776,0.8571931719779968,217.57952880859375,404.0366516113281,176.52219
1174,163,3,246.88924,360.01978,302.90692,414.49817,0.7516761422157288,274.8980712890625,387.25897216796875,3051.7534
1175,141,1,74.35367,106.923965,477.97406,558.596,0.8424110412597656,276.16387939453125,332.7599792480469,182304.05
1175,163,3,246.5105,354.20132,302.1528,409.07776,0.8397048711776733,274.3316650390625,381.6395263671875,3053.4512
1175,165,2,161.412,420.1387,217.88464,473.4064,0.9678654670715332,189.6483154296875,446.7725524902344,3008.1677
1175,1,0,209.42435,397.0038,223.16798,409.5404,0.8743356466293335,216.29617309570312,403.2720947265625,172.29836
1175,161,2,213.05402,436.76035,265.72034,491.9981,0.7940207123756409,239.38717651367188,464.37921142578125,2909.1697
1175,164,3,344.24356,283.5047,408.0217,340.91254,0.7173811197280884,376.13262939453125,312.2086181640625,3661.365
1176,141,1,75.21137,107.22016,477.1317,559.49066,0.8520004153251648,276.1715393066406,333.35540771484375,181776.72
1176,163,3,243.7276,350.39935,299.13434,404.17072,0.8218050003051758,271.43096923828125,377.2850341796875,2979.296
1176,164,3,337.53574,283.80066,401.03595,340.7266,0.8789983987808228,369.28582763671875,312.26361083984375,3614.8088
1176,165,2,163.04698,419.08182,222.39049,472.4888,0.9204511642456055,192.71873474121094,445.7853088378906,3169.3577
1176,1,0,208.2228,395.49396,222.06259,407.29953,0.8546915650367737,215.1427001953125,401.396728515625,163.38673
1176,161,2,213.1272,437.97168,266.05002,493.96982,0.7512823343276978,239.58860778808594,465.97076416015625,2963.5793
1177,141,1,75.3152,107.163506,477.2328,558.3751,0.8500065803527832,276.27398681640625,332.7693176269531,181349.89
1177,165,2,164.42888,416.68738,221.83572,470.73407,0.8516029715538025,193.13229370117188,443.7107238769531,3102.6501
1177,161,2,213.85336,437.9478,266.70972,494.88483,0.767305314540863,240.2815399169922,466.41632080078125,3009.483
1177,163,3,240.75403,347.58832,296.95578,400.39825,0.6714861392974854,268.85491943359375,373.9932861328125,2968.011
1177,164,3,330.52414,283.34622,393.3124,340.58347,0.7178041934967041,361.91827392578125,311.96484375,3593.8274
1177,1,0,207.51353,394.70392,221.23904,406.2344,0.761158287525177,214.37628173828125,400.46917724609375,158.26181
1178,141,1,75.88444,107.04553,478.58032,558.5051,0.833543598651886,277.2323913574219,332.77532958984375,181800.92
1178,163,3,238.71214,340.7123,294.7305,395.437,0.8390145897865295,266.7213134765625,368.07464599609375,3065.588
1178,161,2,215.07022,437.40375,268.2009,493.45032,0.799232006072998,241.63555908203125,465.4270324707031,2977.7922
1178,164,3,323.4134,283.29596,385.56042,340.1535,0.7701588273048401,354.4869079589844,311.7247314453125,3533.5276
1178,165,2,165.87558,414.81396,220.86299,469.7687,0.5893043279647827,193.36929321289062,442.29132080078125,3021.819
1178,1,0,206.44553,393.40015,219.94739,405.15234,0.7876633405685425,213.1964569091797,399.2762451171875,158.67654
1179,141,1,74.42632,106.965775,478.864,560.1005,0.8331036567687988,276.6451721191406,333.53314208984375,183264.78
1179,161,2,216.5918,434.9255,268.76688,490.98828,0.901812732219696,242.67933654785156,462.9569091796875,2925.0798
1179,164,3,316.2668,282.54196,377.2175,339.6278,0.8470281958580017,346.7421569824219,311.08489990234375,3479.4214
1179,1,0,205.38005,392.6496,218.907,404.08652,0.8891616463661194,212.14352416992188,398.3680419921875,154.70662
1179,163,3,234.4772,335.64313,290.84695,388.93143,0.7520332336425781,262.6620788574219,362.28729248046875,3003.8481
1179,165,2,167.87787,413.24976,223.46378,467.73364,0.6931785345077515,195.6708221435547,440.49169921875,3028.5364
1180,141,1,74.07095,107.061295,478.0784,557.7161,0.8410720825195312,276.0746765136719,332.3887023925781,182067.9
1180,161,2,219.9382,431.60306,269.9453,487.7554,0.8979220986366272,244.94175720214844,459.6792297363281,2808.0164
1180,165,2,169.11224,410.86523,226.08255,465.83826,0.8669648766517639,197.59739685058594,438.35174560546875,3131.8298
1180,1,0,204.36342,391.68912,218.3433,403.2578,0.8749746084213257,211.35336303710938,397.47344970703125,161.72906
1180,163,3,233.27417,329.385,289.16547,385.28183,0.569089949131012,261.2198181152344,357.33343505859375,3124.1458
1180,164,3,308.2159,281.07474,368.6699,339.46036,0.6551252007484436,338.4429016113281,310.2675476074219,3529.643
1181,141,1,74.65632,106.76048,477.87372,559.18506,0.8386384844779968,276.2650146484375,332.9727783203125,182425.45
1181,161,2,219.98433,429.9123,271.58475,485.37793,0.8692481517791748,245.7845458984375,457.6451110839844,2862.05
1181,164,3,299.49103,281.12598,361.1073,338.1718,0.8182180523872375,330.2991638183594,309.6488952636719,3514.952
1181,165,2,170.0319,409.43134,226.44406,462.84793,0.8315438628196716,198.23797607421875,436.1396484375,3013.3452
1181,1,0,203.37912,391.34305,216.89629,402.50705,0.8891833424568176,210.1376953125,396.925048828125,150.90567
1182,141,1,77.70215,106.609474,478.9202,555.8354,0.8106157779693604,278.3111572265625,331.2224426269531,180237.55
1182,161,2,222.44633,428.13605,273.0765,483.86215,0.8354978561401367,247.76141357421875,455.99908447265625,2821.4224
1182,165,2,171.41072,407.09503,227.71275,461.47327,0.9312293529510498,199.56173706054688,434.2841491699219,3061.6052
1182,1,0,201.84314,390.5437,216.01501,402.40356,0.8894766569137573,208.9290771484375,396.4736328125,168.0765
1182,163,3,228.20831,317.0222,283.68393,373.10202,0.7710332870483398,255.9461212158203,345.0621032714844,3111.0635
1182,164,3,291.29895,280.73288,351.13974,338.0775,0.7130578756332397,321.2193603515625,309.40521240234375,3431.5483
1183,141,1,76.54652,106.61068,478.5301,554.55774,0.8103991150856018,277.5382995605469,330.5841979980469,180067.36
1183,161,2,222.13232,428.04163,274.90225,483.67316,0.8786129355430603,248.5172882080078,455.8573913574219,2935.6719
1183,164,3,283.5932,279.67212,342.65836,337.36102,0.8612819314002991,313.12579345703125,308.5165710449219,3407.404
1183,165,2,172.30627,406.86505,227.18562,459.4607,0.9223248362541199,199.74594116210938,433.1628723144531,2886.4146
1183,1,0,200.85461,389.40033,215.01588,401.26724,0.8024504780769348,207.93524169921875,395.33380126953125,168.05055
1183,163,3,224.84895,311.1876,281.81665,367.83142,0.5879791378974915,253.33279418945312,339.509521484375,3226.8684
1184,161,2,223.15202,427.86594,275.13367,484.41245,0.8642534017562866,249.14285278320312,456.1391906738281,2939.3804
1184,164,3,275.63025,279.60843,334.7061,336.18427,0.8061930537223816,305.16815185546875,307.8963623046875,3342.265
1184,165,2,171.87286,405.03055,227.09001,458.86273,0.9283446073532104,199.4814453125,431.9466552734375,2972.4597
1184,141,1,76.42153,106.86315,478.92346,556.24554,0.7631387114524841,277.6724853515625,331.5543518066406,180877.28
1184,163,3,222.24101,304.66537,277.80176,361.35532,0.5301522612571716,250.02139282226562,333.0103454589844,3149.7354
1184,1,0,200.29729,388.78763,213.62453,399.15308,0.7151790857315063,206.96090698242188,393.9703369140625,138.1428
1185,161,2,223.36794,429.11685,274.92557,485.37344,0.8642116785049438,249.14675903320312,457.2451477050781,2900.4568
1185,164,3,271.32678,279.60196,328.76877,335.1633,0.8505712151527405,300.04779052734375,307.38262939453125,3191.5537
1185,165,2,170.09995,405.43707,226.80452,458.34903,0.9344705939292908,198.45223999023438,431.89306640625,3000.35
1185,141,1,77.90701,106.81164,478.8507,548.5169,0.7371217608451843,278.37884521484375,327.6642761230469,177098.94
1185,1,0,199.55797,388.20163,212.9729,398.8504,0.7489175796508789,206.26544189453125,393.5260009765625,142.85257
1186,161,2,221.22739,430.64615,275.10788,487.1525,0.9226918816566467,248.16763305664062,458.8993225097656,3044.5898
1186,164,3,268.3574,277.4742,325.2564,334.89398,0.8858230710029602,296.806884765625,306.18408203125,3267.1284
1186,165,2,169.49657,405.06714,225.5646,458.49545,0.8252724409103394,197.53057861328125,431.78131103515625,2995.6208
1186,141,1,79.18486,106.824615,478.4461,543.49664,0.7456722259521484,278.81549072265625,325.16064453125,174346.22
1186,163,3,214.60959,294.67673,271.13794,352.79208,0.5595696568489075,242.87376403808594,323.7344055175781,3285.1653
1186,1,0,199.1368,387.79205,212.28612,398.0077,0.6615303158760071,205.71145629882812,392.8998718261719,134.3287
1187,161,2,220.80107,431.6853,272.98264,489.2323,0.9529634118080139,246.891845703125,460.45880126953125,3002.8923
1187,163,3,211.12613,293.01617,268.46262,349.27466,0.8814419507980347,239.79437255859375,321.1454162597656,3225.6638
1187,165,2,167.5088,405.14343,223.98567,458.14325,0.8462028503417969,195.7472381591797,431.6433410644531,2993.2637
1187,141,1,65.494545,110.82539,478.53427,562.04834,0.7104196548461914,272.014404296875,336.4368591308594,186373.02
1187,164,3,264.65817,274.8799,320.57095,332.98886,0.5112626552581787,292.61456298828125,303.93438720703125,3249.033
1187,1,0,198.16553,387.31418,211.41475,398.65823,0.5820939540863037,204.79013061523438,392.9862060546875,150.2999
1188,161,2,219.77827,434.182,272.35742,490.64713,0.9594216346740723,246.06784057617188,462.41455078125,2968.8877
1188,163,3,206.56499,294.1436,263.6098,346.90015,0.8901084661483765,235.08740234375,320.5218505859375,3009.4883
1188,165,2,165.96404,404.35397,222.38292,456.93994,0.9224730134010315,194.17347717285156,430.64697265625,2966.8416
1188,141,1,66.07978,110.888756,478.28983,565.44867,0.7120431661605835,272.184814453125,338.168701171875,187374.16
1188,164,3,261.11307,271.3231,316.51962,330.46942,0.5871544480323792,288.81634521484375,300.896240234375,3277.0945
1188,1,0,197.40582,385.8225,210.54517,398.29895,0.5034498572349548,203.97549438476562,392.06072998046875,163.93224
1189,161,2,218.67337,436.96204,272.07208,491.83316,0.9669841527938843,245.3727264404297,464.3975830078125,2930.0474
1189,163,3,203.14566,295.54288,261.08002,346.53354,0.9401257038116455,232.1128387451172,321.0382080078125,2954.111
1189,164,3,254.8235,267.88785,311.2243,327.74295,0.8130069971084595,283.0238952636719,297.8153991699219,3375.8757
1189,165,2,162.95805,401.97278,220.03749,456.02017,0.9383810758590698,191.49777221679688,428.9964599609375,3084.9949
1189,141,1,62.070644,113.473785,479.7185,580.8545,0.6584721803665161,270.8945617675781,347.16412353515625,195200.55
1189,1,0,196.12373,385.41257,210.02979,397.78787,0.6195573806762695,203.07675170898438,391.6002197265625,172.09163
1190,161,2,218.49333,437.86078,272.1271,494.25357,0.9691876769065857,245.31021118164062,466.05718994140625,3024.5583
1190,163,3,199.78197,296.19955,255.96558,347.9057,0.9322355389595032,227.873779296875,322.0526123046875,2905.0378
1190,165,2,160.88455,401.4159,218.15402,455.14767,0.9528082609176636,189.519287109375,428.28179931640625,3077.1907
1190,141,1,62.92434,113.549904,480.0,581.8593,0.5991452932357788,271.462158203125,347.7046203613281,195320.45
1190,164,3,247.9908,266.0129,305.82166,325.75607,0.621572732925415,276.9062194824219,295.8844909667969,3454.9983
1190,1,0,194.89977,385.42822,208.38995,396.3508,0.6946541666984558,201.64486694335938,390.8895263671875,147.34763
1191,161,2,217.86417,438.89716,271.41818,495.98633,0.9500618577003479,244.64117431640625,467.4417419433594,3057.3545
1191,163,3,196.73076,297.58026,253.45024,351.66083,0.8273224830627441,225.0904998779297,324.62054443359375,3067.4216
1191,165,2,158.75845,400.73514,216.0907,453.7799,0.939172625541687,187.42457580566406,427.25750732421875,3041.1758
1191,141,1,80.09828,107.05415,477.51242,554.68713,0.7044859528541565,278.80535888671875,330.8706359863281,177895.67
1191,164,3,242.52538,262.12494,300.0474,322.20798,0.7579856514930725,271.286376953125,292.16644287109375,3456.0977
1191,1,0,194.34201,385.30225,207.81123,395.88953,0.7572160959243774,201.07662963867188,390.59588623046875,142.60243
1192,161,2,217.12482,440.56314,270.94217,497.11768,0.9441598057746887,244.0334930419922,468.84039306640625,3043.6152
1192,163,3,193.4696,302.42816,250.3993,354.75284,0.9088200330734253,221.9344482421875,328.59051513671875,2978.8284
1192,165,2,157.00853,398.722,213.7519,453.311,0.9366199374198914,185.38021850585938,426.0164794921875,3097.5654
1192,141,1,79.69932,107.20871,477.78934,550.94183,0.7150633931159973,278.74432373046875,329.07525634765625,176645.73
1192,164,3,236.8489,260.35098,294.25208,320.22824,0.7072132229804993,265.55047607421875,290.28961181640625,3437.1443
1192,1,0,193.7042,384.67975,207.40005,395.46564,0.764348566532135,200.5521240234375,390.07269287109375,147.72205
1193,161,2,216.83885,442.74667,270.10504,499.21902,0.9481391310691833,243.47195434570312,470.98284912109375,3008.067
1193,163,3,189.41512,304.93542,246.80011,358.57083,0.8361771106719971,218.10760498046875,331.75311279296875,3077.8674
1193,165,2,154.62358,398.76932,211.97694,452.09946,0.9412099719047546,183.30026245117188,425.43438720703125,3058.6628
1193,141,1,82.0146,107.2207,477.82474,553.8628,0.7113160490989685,279.919677734375,330.541748046875,176785.45
1193,164,3,231.97511,258.18988,288.26273,317.1595,0.6930328607559204,260.1189270019531,287.6746826171875,3319.2583
1193,1,0,193.13104,384.11826,206.58844,394.99973,0.6989815831184387,199.8597412109375,389.5589904785156,146.43626
1194,161,2,216.01697,443.99722,269.4226,501.2306,0.9491680860519409,242.71978759765625,472.6138916015625,3056.5847
1194,163,3,185.05467,307.11688,242.69858,360.05154,0.9262082576751709,213.87661743164062,333.584228515625,3051.3606
1194,165,2,152.48817,397.73438,210.79787,451.5356,0.925348162651062,181.6430206298828,424.635009765625,3137.1338
1194,141,1,65.958015,111.939156,477.59158,564.43616,0.719132125377655,271.7748107910156,338.1876525878906,186262.97
1194,164,3,227.55035,253.1861,282.88907,314.21143,0.7203023433685303,255.21971130371094,283.6987609863281,3377.0632
1194,1,0,192.69899,384.02298,206.28522,395.38342,0.6564100980758667,199.49209594726562,389.70318603515625,154.34557
1195,161,2,215.755,444.80396,269.0577,503.71255,0.9525424838066101,242.40635681152344,474.25823974609375,3139.9875
1195,163,3,181.84421,306.7512,239.89067,361.7591,0.9311425089836121,210.867431640625,334.255126953125,3193.0142
1195,165,2,149.72581,397.65897,208.09065,449.9,0.9352248907089233,178.90823364257812,423.77947998046875,3049.039
1195,141,1,68.90014,111.728714,477.71375,562.7323,0.7462663054466248,273.30694580078125,337.2304992675781,184376.4
1195,164,3,222.02676,254.28032,277.3668,310.37207,0.6251435875892639,249.69677734375,282.3262023925781,3104.119
1195,1,0,192.2941,384.08575,205.27872,395.29645,0.7954983711242676,198.78640747070312,389.69110107421875,145.56659
1196,161,2,215.26494,447.71872,268.84045,505.24365,0.9556878209114075,242.05270385742188,476.481201171875,3081.928
1196,163,3,178.22482,307.89948,237.40712,361.20618,0.8954727649688721,207.81597900390625,334.5528259277344,3154.813
1196,164,3,217.39252,246.08626,272.1145,306.69705,0.8092637658119202,244.75350952148438,276.39166259765625,3316.743
1196,165,2,147.21953,395.99432,206.33182,448.70398,0.9516012072563171,176.77566528320312,422.3491516113281,3115.7883
1196,1,0,191.63419,383.73212,204.99353,394.73822,0.838839054107666,198.31385803222656,389.23516845703125,147.03433
1196,141,1,65.10198,111.93841,478.2782,564.9959,0.7410069108009338,271.6900939941406,338.4671630859375,187192.58
1197,161,2,214.77599,450.1047,268.55533,507.52567,0.9319916367530823,241.6656494140625,478.815185546875,3088.0615
1197,163,3,175.96945,306.8796,234.03915,360.78748,0.8860363960266113,205.00430297851562,333.83355712890625,3130.4138
1197,164,3,211.11444,244.31546,266.43015,303.53964,0.8622103333473206,238.7722930908203,273.92755126953125,3276.0273
1197,165,2,144.82964,395.07205,204.47163,448.21298,0.9796777367591858,174.650634765625,421.64251708984375,3169.4312
1197,1,0,190.60228,383.1664,204.3469,394.8008,0.8483826518058777,197.47457885742188,388.9836120605469,159.91032
1197,141,1,59.260902,112.91969,479.24445,568.7701,0.7668631076812744,269.252685546875,340.8448791503906,191449.67
1198,161,2,214.00955,451.09283,268.2153,508.72525,0.9090795516967773,241.1124267578125,479.9090576171875,3124.0083
1198,163,3,172.38762,305.03165,231.08423,358.7059,0.9224013090133667,201.73593139648438,331.8687744140625,3150.4968
1198,165,2,142.07635,393.4402,202.42473,447.25723,0.9735782146453857,172.25054931640625,420.34869384765625,3247.7712
1198,1,0,189.8005,382.9586,203.85907,394.5842,0.8500683307647705,196.8297882080078,388.7713928222656,163.43938
1198,141,1,49.50675,112.905685,479.01523,565.9452,0.7514791488647461,264.260986328125,339.4254455566406,194584.3
1198,164,3,204.13559,240.9603,260.73856,300.41895,0.789235532283783,232.43707275390625,270.68963623046875,3365.536
1199,161,2,212.45152,452.49268,267.69577,511.6163,0.9219855666160583,240.07363891601562,482.05450439453125,3266.2402
1199,163,3,169.13235,305.00684,227.03162,358.6559,0.9669435024261475,198.0819854736328,331.83135986328125,3106.242
1199,165,2,141.11195,392.11102,202.61726,445.11902,0.9722165465354919,171.86460876464844,418.6150207519531,3260.2732
1199,1,0,189.74138,382.98193,203.49045,394.05762,0.8478201627731323,196.61590576171875,388.519775390625,152.28033
1199,141,1,40.58512,112.823265,479.06866,565.2176,0.7282475233078003,259.826904296875,339.0204162597656,198367.47
1199,164,3,197.0786,238.2795,254.17673,297.70837,0.7452588081359863,225.62765502929688,267.9939270019531,3393.2778
1200,161,2,212.15231,453.7252,266.54797,512.91656,0.9124484062194824,239.3501434326172,483.32086181640625,3219.754
1200,163,3,165.79034,307.25778,224.96149,361.15424,0.9316651821136475,195.37591552734375,334.20599365234375,3189.1147
1200,165,2,142.81996,387.5209,203.6958,443.3721,0.9571707248687744,173.25787353515625,415.4465026855469,3399.9885
1200,141,1,42.165417,112.01089,479.32242,564.31323,0.7740618586540222,260.7439270019531,338.16204833984375,197727.14
1200,164,3,189.67848,236.30457,247.12769,295.08118,0.7787029147148132,218.403076171875,265.69287109375,3376.6694
1200,1,0,189.35208,382.85226,202.76279,392.99072,0.7966242432594299,196.05743408203125,387.9215087890625,135.96388
1201,141,1,38.903038,112.00052,479.1905,562.4672,0.853705644607544,259.0467529296875,337.23388671875,198334.83
1201,161,2,211.91151,455.4644,265.52902,513.61383,0.8901920318603516,238.72027587890625,484.53912353515625,3117.8284
1201,163,3,162.88896,311.14563,222.31206,364.42865,0.843696117401123,192.6005096435547,337.7871398925781,3166.242
1201,164,3,182.41682,233.81502,240.16116,293.157,0.8293117880821228,211.28900146484375,263.48602294921875,3426.6643
1201,165,2,145.57324,389.11914,205.30507,442.33887,0.9598491191864014,175.43914794921875,415.72900390625,3178.9114
1201,1,0,188.96222,382.94568,202.65607,392.88324,0.7522781491279602,195.80914306640625,387.9144592285156,136.08345
1202,141,1,47.961975,111.31156,479.09775,562.28217,0.8507882356643677,263.52984619140625,336.796875,194429.56
1202,161,2,211.44783,457.06516,265.75195,516.1445,0.8938358426094055,238.59988403320312,486.60479736328125,3208.2505
1202,163,3,160.77335,312.4387,218.9872,367.94785,0.8670904040336609,189.88027954101562,340.1932678222656,3231.4019
1202,164,3,174.32347,232.19972,232.58147,290.4874,0.8116114139556885,203.4524688720703,261.34356689453125,3395.7231
1202,165,2,147.63014,385.11584,207.15459,441.761,0.9292998909950256,177.39236450195312,413.43841552734375,3371.7705
1202,1,0,189.07771,381.8195,202.44562,391.5118,0.5992751717567444,195.76165771484375,386.6656494140625,129.56604
1203,141,1,52.601517,111.44046,479.36227,562.5236,0.8472151756286621,265.9819030761719,336.9820556640625,192504.58
1203,161,2,211.25467,458.80347,264.917,517.75085,0.8821669816970825,238.08583068847656,488.27716064453125,3163.2537
1203,163,3,158.76357,317.64163,217.64964,371.49182,0.9009912610054016,188.20660400390625,344.56671142578125,3171.0264
1203,164,3,165.53621,230.63132,225.91011,289.6012,0.8569242358207703,195.72315979003906,260.11627197265625,3560.2417
1203,165,2,151.17416,384.69946,209.29614,441.4028,0.9662444591522217,180.2351531982422,413.0511474609375,3295.7102
1204,141,1,50.77674,111.84702,479.26227,562.45984,0.8573735356330872,265.0195007324219,337.1534423828125,193081.08
1204,161,2,210.7272,460.23026,264.39844,519.05634,0.8668015599250793,237.5628204345703,489.643310546875,3157.2683
1204,163,3,156.71951,324.364,216.04222,377.0629,0.9260116219520569,186.380859375,350.71343994140625,3126.2405
1204,165,2,154.26534,385.16132,212.34439,439.5021,0.9432591199874878,183.30487060546875,412.33172607421875,3156.0618
1204,164,3,160.39233,229.35564,219.52596,289.08066,0.6901305317878723,189.95913696289062,259.2181396484375,3531.7568
1205,141,1,74.45586,106.35201,479.35983,558.17786,0.8732894659042358,276.9078369140625,332.2649230957031,182946.08
1205,161,2,210.73842,462.52536,264.12558,520.9679,0.8742561936378479,237.4320068359375,491.74664306640625,3120.081
1205,163,3,156.06667,328.5984,215.39792,377.76587,0.9439212083816528,185.7322998046875,353.18212890625,2917.1682
1205,164,3,154.8635,228.61826,214.35872,287.8621,0.8586017489433289,184.61111450195312,258.24017333984375,3524.7253
1205,165,2,156.5999,384.95712,214.62126,439.88303,0.9364472031593323,185.61058044433594,412.4200744628906,3186.8757
1206,141,1,77.44478,106.463104,479.2691,559.2063,0.8557946681976318,278.35693359375,332.834716796875,181923.23
1206,161,2,209.52167,464.20093,263.9144,522.0084,0.9113016128540039,236.71803283691406,493.10467529296875,3144.3076
1206,163,3,155.4574,331.11926,215.2265,382.1198,0.9660896062850952,185.34194946289062,356.6195373535156,3048.257
1206,165,2,157.87631,385.36823,215.97598,441.58414,0.9391905069351196,186.9261474609375,413.4761962890625,3266.126
1206,164,3,149.97527,228.0093,209.73334,288.203,0.771062433719635,179.85430908203125,258.10614013671875,3597.06
1207,141,1,76.51991,106.62295,479.2254,559.3812,0.8495827913284302,277.8726501464844,333.0020751953125,182328.25
1207,161,2,209.24007,465.75607,263.433,525.18787,0.8838764429092407,236.3365478515625,495.47198486328125,3220.784
1207,163,3,155.53773,333.0459,215.32883,385.07675,0.9753780364990234,185.43328857421875,359.06134033203125,3110.9814
1207,165,2,158.91513,390.46997,216.98618,441.6462,0.958470344543457,187.95065307617188,416.05810546875,2971.8577
1207,164,3,146.76488,227.7834,206.16472,287.94745,0.6564289331436157,176.4647979736328,257.86541748046875,3573.7349
1208,141,1,75.894005,106.466415,477.72864,560.0706,0.8463611602783203,276.8113098144531,333.2685241699219,182273.88
1208,161,2,208.72055,467.15555,262.90826,526.40375,0.9082024097442627,235.8144073486328,496.7796630859375,3210.5244
1208,163,3,156.29782,335.94803,215.46347,389.27664,0.9096673130989075,185.88064575195312,362.6123352050781,3155.222
1208,164,3,143.98338,227.92712,202.9198,288.50262,0.8091858625411987,173.45159912109375,258.2148742675781,3570.103
1208,165,2,161.87427,393.8981,218.91893,441.93472,0.9481998085975647,190.3966064453125,417.9164123535156,2740.233
1209,141,1,43.487778,110.16125,478.0175,560.44934,0.8499126434326172,260.75262451171875,335.3052978515625,195663.56
1209,161,2,208.83978,469.16736,262.6591,528.21814,0.8898264169692993,235.7494354248047,498.6927490234375,3178.072
1209,163,3,156.53651,337.482,215.55125,390.3947,0.8464428782463074,186.04388427734375,363.9383544921875,3122.6304
1209,164,3,139.24323,228.30263,198.8092,288.17184,0.9042932987213135,169.02621459960938,258.23724365234375,3566.1685
1209,165,2,164.39383,393.4361,221.8681,443.2939,0.9207930564880371,193.13096618652344,418.364990234375,2865.542
1210,141,1,41.309578,111.729095,478.4195,565.0761,0.8547024726867676,259.8645324707031,338.402587890625,198162.48
1210,161,2,207.88918,471.16653,262.56982,529.0329,0.8998904824256897,235.2294921875,500.0997314453125,3164.1704
1210,163,3,157.344,337.75522,216.4452,390.845,0.8012405633926392,186.89459228515625,364.30010986328125,3137.6704
1210,164,3,134.38835,228.19452,195.04454,288.57794,0.8122051954269409,164.71644592285156,258.38623046875,3662.6284
1210,165,2,168.09589,392.82132,224.67111,444.39847,0.8989009261131287,196.3834991455078,418.6098937988281,2917.9888
1211,141,1,34.436428,111.88027,478.3986,565.4572,0.8722918033599854,256.4175109863281,338.6687316894531,201371.0
1211,161,2,208.03639,471.468,261.9387,531.0125,0.9207876920700073,234.987548828125,501.240234375,3209.5867
1211,163,3,159.18687,339.02338,217.47923,393.00107,0.9013751149177551,188.3330535888672,366.01220703125,3146.487
1211,165,2,170.20654,395.08566,226.97911,445.36102,0.9415739178657532,198.59283447265625,420.22332763671875,2854.2612
1211,164,3,130.18076,228.13736,190.59158,288.4354,0.7901536226272583,160.38616943359375,258.286376953125,3642.6543
1212,141,1,30.41574,112.25169,478.6855,565.414,0.8763108849525452,254.5506134033203,338.8328552246094,203138.94
1212,161,2,207.49469,473.2202,261.63217,532.80884,0.9272206425666809,234.5634307861328,503.0145263671875,3225.978
1212,163,3,160.29927,340.85248,218.77867,393.18414,0.8562032580375671,189.53897094726562,367.018310546875,3060.3245
1212,164,3,126.80783,228.24382,187.88454,289.10156,0.820534348487854,157.34619140625,258.6726989746094,3716.9905
1212,165,2,173.21031,395.92514,228.87892,446.2164,0.9659795761108398,201.04461669921875,421.0707702636719,2799.6445
1213,141,1,30.503616,112.30022,478.76633,565.43207,0.8759124875068665,254.63497924804688,338.86614990234375,203122.1
1213,161,2,207.02411,475.2403,260.69882,534.80707,0.9362097382545471,233.86146545410156,505.023681640625,3197.2295
1213,163,3,161.44415,340.687,219.18259,393.4374,0.9284309148788452,190.31336975097656,367.06219482421875,3045.7253
1213,164,3,122.71697,229.2025,183.71718,289.37024,0.8936033248901367,153.21707153320312,259.286376953125,3670.2446
1213,165,2,174.15256,396.6498,229.7526,447.84995,0.9613140225410461,201.95257568359375,422.2498779296875,2846.7292
1214,141,1,30.113731,112.41894,478.6025,566.3529,0.8628485202789307,254.35812377929688,339.38592529296875,203584.28
1214,161,2,206.01709,476.57407,260.5729,536.0691,0.9475648999214172,233.2949981689453,506.32159423828125,3245.7998
1214,163,3,162.01227,340.03616,219.51997,394.97034,0.9032058119773865,190.76611328125,367.50323486328125,3159.1382
1214,165,2,173.55408,398.29483,229.41034,448.9623,0.9632123708724976,201.48220825195312,423.6285705566406,2830.0962
1214,164,3,120.07119,229.48792,182.50891,289.76944,0.7466958165168762,151.29005432128906,259.628662109375,3763.841
1215,141,1,31.567463,112.27678,478.68158,565.50476,0.8582644462585449,255.12452697753906,338.8907775878906,202644.61
1215,161,2,205.66258,478.73602,259.22382,538.08356,0.9405514597892761,232.44320678710938,508.4097900390625,3178.727
1215,163,3,162.34187,340.69168,220.7762,393.1542,0.9779238104820251,191.5590362548828,366.9229431152344,3065.6123
1215,165,2,172.12892,398.69202,228.95453,450.41034,0.9562709927558899,200.54171752929688,424.5511779785156,2938.925
1215,164,3,118.88005,228.97427,181.40749,289.904,0.6878317594528198,150.14376831054688,259.43914794921875,3809.779
1216,141,1,36.313816,112.431625,478.7671,565.60767,0.8510299324989319,257.54046630859375,339.0196533203125,200509.22
1216,161,2,204.5103,479.92477,259.34863,539.85223,0.9557992219924927,231.92947387695312,509.88848876953125,3286.322
1216,163,3,163.15025,340.66568,222.0573,391.20096,0.9774361252784729,192.60377502441406,365.9333190917969,2976.8838
1216,165,2,171.07094,399.9389,227.54561,451.744,0.9406578540802002,199.3082733154297,425.8414306640625,2925.675
1216,164,3,119.3954,229.75548,181.68416,289.96393,0.5003117322921753,150.53977966308594,259.8597106933594,3750.3096
1217,141,1,35.03797,112.60527,479.00003,565.564,0.8527001142501831,257.0190124511719,339.08465576171875,201096.5
1217,161,2,204.36966,481.71915,258.82275,540.96246,0.9502924680709839,231.59620666503906,511.3408203125,3225.982
1217,163,3,163.47449,339.7349,223.19075,390.17758,0.977651059627533,193.33261108398438,364.95623779296875,3012.2488
1217,165,2,169.26715,398.6207,226.32187,451.76474,0.9332906007766724,197.7945098876953,425.1927185058594,3032.1184
1217,164,3,120.035355,229.98955,182.02817,289.94055,0.5666894912719727,151.03176879882812,259.9650573730469,3716.5315
1218,141,1,34.767212,107.07534,477.6765,561.3195,0.8691751956939697,256.22186279296875,334.1974182128906,201188.97
